Date,Adj Close,Close,High,Low,Open,Volume
2018-01-02,90.43826293945312,95.0,95.54550170898438,94.40910339355469,95.45449829101562,1019508
2018-01-03,91.1306381225586,95.72730255126953,96.31819915771484,95.0,95.0,885932
2018-01-04,93.20767211914062,97.90910339355469,98.40910339355469,96.22730255126953,96.22730255126953,1084168
2018-01-05,93.98658752441406,98.72730255126953,98.72730255126953,97.81819915771484,97.81819915771484,876505
2018-01-08,95.02510070800781,99.81819915771484,99.90910339355469,99.36360168457031,99.54550170898438,1008409
2018-01-09,95.11164093017578,99.90910339355469,100.0,99.31819915771484,99.45449829101562,1001047
2018-01-10,93.94326782226562,98.68180084228516,99.95449829101562,98.36360168457031,99.63639831542969,944719
2018-01-11,92.68836975097656,97.36360168457031,98.77269744873047,97.13639831542969,98.63639831542969,1388335
2018-01-12,93.29420471191406,98.0,98.09089660644531,97.22730255126953,97.63639831542969,762828
2018-01-15,93.5538101196289,98.27269744873047,98.77269744873047,97.68180084228516,98.0,762748
2018-01-16,93.81351470947266,98.54550170898438,99.13639831542969,98.09089660644531,98.40910339355469,897683
2018-01-17,94.2461929321289,99.0,99.45449829101562,97.90910339355469,98.18180084228516,1136623
2018-01-18,95.02510070800781,99.81819915771484,99.81819915771484,98.81819915771484,99.0,886109
2018-01-19,94.33271789550781,99.09089660644531,99.77269744873047,98.95449829101562,99.22730255126953,1356438
2018-01-22,94.50579071044922,99.27269744873047,99.68180084228516,98.95449829101562,99.0,708128
2018-01-23,93.98658752441406,98.72730255126953,100.0,98.40910339355469,99.90910339355469,778626
2018-01-24,93.07781982421875,97.77269744873047,98.90910339355469,97.77269744873047,98.54550170898438,879308
2018-01-25,93.94326782226562,98.68180084228516,99.13639831542969,97.59089660644531,98.0,1227633
2018-01-26,94.20287322998047,98.95449829101562,99.18180084228516,98.45449829101562,98.59089660644531,714893
2018-01-29,94.41925811767578,99.18180084228516,99.63639831542969,98.68180084228516,98.86360168457031,593220
2018-01-30,93.59712219238281,98.31819915771484,99.27269744873047,97.90910339355469,98.45449829101562,848304
2018-01-31,93.94326782226562,98.68180084228516,99.13639831542969,98.45449829101562,98.72730255126953,794293
2018-02-01,92.5586166381836,97.22730255126953,99.63639831542969,96.81819915771484,99.09089660644531,1281571
2018-02-02,90.39494323730469,94.95449829101562,96.95449829101562,94.95449829101562,96.90910339355469,1317004
2018-02-05,89.3132095336914,93.81819915771484,94.77269744873047,93.68180084228516,94.68180084228516,1195307
2018-02-06,87.6256332397461,92.04550170898438,93.40910339355469,90.67269897460938,90.90910339355469,2766128
2018-02-07,89.0968246459961,93.59089660644531,94.13639831542969,92.18180084228516,92.90910339355469,1620289
2018-02-08,86.4052963256836,90.76360321044922,93.0,90.27269744873047,93.0,1914293
2018-02-09,84.76102447509766,89.0363998413086,91.04550170898438,88.5635986328125,90.45449829101562,1939099
2018-02-12,85.48795318603516,89.80000305175781,91.13639831542969,89.80000305175781,90.54550170898438,1477411
2018-02-13,84.81289672851562,89.09089660644531,90.36360168457031,88.92729949951172,89.76360321044922,1400993
2018-02-14,85.33221435546875,89.63639831542969,90.21820068359375,88.32730102539062,89.54550170898438,1860916
2018-02-15,87.40924835205078,91.81819915771484,92.90910339355469,90.90910339355469,91.31819915771484,1663990
2018-02-16,88.27469635009766,92.72730255126953,93.27269744873047,92.22730255126953,92.54550170898438,1431008
2018-02-19,88.10162353515625,92.54550170898438,93.36360168457031,92.40910339355469,93.22730255126953,832232
2018-02-20,88.3612289428711,92.81819915771484,93.22730255126953,92.40910339355469,92.40910339355469,1030673
2018-02-21,88.27469635009766,92.72730255126953,93.18180084228516,92.04550170898438,92.72730255126953,1114867
2018-02-22,89.0968246459961,93.59089660644531,93.95449829101562,91.63639831542969,92.09089660644531,1154182
2018-02-23,89.01028442382812,93.5,94.04550170898438,93.18180084228516,94.0,957301
2018-02-26,89.35643005371094,93.86360168457031,94.40910339355469,93.31819915771484,94.09089660644531,889614
2018-02-27,89.4429702758789,93.95449829101562,94.36360168457031,93.59089660644531,93.95449829101562,981347
2018-02-28,89.26988983154297,93.77269744873047,94.45449829101562,93.40910339355469,93.59089660644531,977330
2018-03-01,87.9717788696289,92.40910339355469,93.90910339355469,92.18180084228516,93.45449829101562,1553985
2018-03-02,86.21488189697266,90.5635986328125,92.13639831542969,90.32730102539062,91.63639831542969,1472269
2018-03-05,87.19285583496094,91.59089660644531,91.86360168457031,90.34549713134766,90.4000015258789,1192540
2018-03-06,86.76018524169922,91.13639831542969,92.63639831542969,91.13639831542969,92.18180084228516,1172141
2018-03-07,87.8419189453125,92.27269744873047,92.45449829101562,90.61820220947266,90.95449829101562,1010139
2018-03-08,89.48628234863281,94.0,94.13639831542969,92.04550170898438,92.18180084228516,1040350
2018-03-09,89.39974975585938,93.90910339355469,94.45449829101562,93.36360168457031,93.54550170898438,815084
2018-03-12,88.88043975830078,93.36360168457031,94.27269744873047,93.0,94.22730255126953,736817
2018-03-13,87.92845916748047,92.36360168457031,94.04550170898438,91.95449829101562,93.22730255126953,1029652
2018-03-14,87.40924835205078,91.81819915771484,92.95449829101562,91.63639831542969,92.40910339355469,822794
2018-03-15,88.0149917602539,92.45449829101562,92.63639831542969,91.68180084228516,92.45449829101562,1048428
2018-03-16,87.9717788696289,92.40910339355469,93.0,92.09089660644531,92.22730255126953,2225903
2018-03-19,86.76018524169922,91.13639831542969,92.22730255126953,91.13639831542969,92.09089660644531,979127
2018-03-20,87.14964294433594,91.54550170898438,91.81819915771484,91.04550170898438,91.40910339355469,748913
2018-03-21,86.97647857666016,91.36360168457031,91.95449829101562,91.04550170898438,91.68180084228516,763706
2018-03-22,86.21488189697266,90.5635986328125,91.40910339355469,89.58180236816406,91.04550170898438,1415058
2018-03-23,85.88607788085938,90.21820068359375,90.61820220947266,88.47270202636719,89.76360321044922,1718620
2018-03-26,85.072509765625,89.36360168457031,90.90910339355469,88.90910339355469,90.49089813232422,1344360
2018-03-27,86.11103057861328,90.45449829101562,91.13639831542969,89.94550323486328,90.95449829101562,1134372
